audio_id,video_id,segment_id,segment_file,transcript_file,start,end,duration,text,transcript_source,transcript_status,vad_status,quality_label,quality_score,quality_reasons,source_url,title
yt_muDuo98WpQE,muDuo98WpQE,yt_muDuo98WpQE__sent000001,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000001.wav,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000001.txt,14.16,29.79,15.63,"xem xét thông qua báo cáo sơ kết công tác quân sự quốc phòng 6 tháng đầu năm nay, phương hướng nhiệm vụ 6 tháng cuối năm và thông qua kết luận của Quân ủy Trung ương về lãnh đạo thực hiện nhiệm vụ quân sự, quốc phòng và xây dựng Đảng bộ quân đội 6 tháng cuối năm 202. Tham",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=muDuo98WpQE,"Thời sự toàn cảnh trưa 24/6: Miền Bắc, miền Trung nắng nóng đỉnh điểm | VTV24"
yt_muDuo98WpQE,muDuo98WpQE,yt_muDuo98WpQE__sent000002,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000002.wav,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000002.txt,26.52,40.63,14.11,"Đảng bộ quân đội 6 tháng cuối năm 202. Tham dự hội nghị có Thủ tướng Lê Minh Hưng, Chủ tịch Quốc hội Trần Thanh Mẫn, thường trực Ban Bí thư Trần Cẩm Tú, Đại tướng Phan Văn Giang, Ủy viên Bộ Chính trị, Phó Thủ tướng, Phó Bí thư Quân ủy Trung",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=muDuo98WpQE,"Thời sự toàn cảnh trưa 24/6: Miền Bắc, miền Trung nắng nóng đỉnh điểm | VTV24"
yt_muDuo98WpQE,muDuo98WpQE,yt_muDuo98WpQE__sent000003,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000003.wav,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000003.txt,38.32,46.83,8.51,"trị, Phó Thủ tướng, Phó Bí thư Quân ủy Trung ương, Bộ trưởng Bộ Quốc phòng điều hành hội nghị.",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=muDuo98WpQE,"Thời sự toàn cảnh trưa 24/6: Miền Bắc, miền Trung nắng nóng đỉnh điểm | VTV24"
yt_muDuo98WpQE,muDuo98WpQE,yt_muDuo98WpQE__sent000004,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000004.wav,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000004.txt,42.4,46.83,4.43,,vtt,missing,aligned,low_quality,0.1,"low_rms,low_active_ratio",https://www.youtube.com/watch?v=muDuo98WpQE,"Thời sự toàn cảnh trưa 24/6: Miền Bắc, miền Trung nắng nóng đỉnh điểm | VTV24"
yt_muDuo98WpQE,muDuo98WpQE,yt_muDuo98WpQE__sent000005,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000005.wav,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000005.txt,42.4,58.83,16.43,"hành hội nghị. >> Các báo cáo tại hội nghị đều thống nhất. 6 tháng đầu năm, Quân ủy Trung ương Bộ Quốc phòng đã lãnh đạo chỉ đạo toàn quân thực hiện hiệu quả các khâu đột phá chiến lược, hoàn thành xuất sắc các nhiệm vụ đề ra. Những thành quả này một",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=muDuo98WpQE,"Thời sự toàn cảnh trưa 24/6: Miền Bắc, miền Trung nắng nóng đỉnh điểm | VTV24"
yt_muDuo98WpQE,muDuo98WpQE,yt_muDuo98WpQE__sent000006,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000006.wav,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000006.txt,56.28,72.71,16.43,"sắc các nhiệm vụ đề ra. Những thành quả này một phần nhờ vào sự lãnh đạo, chỉ đạo thường xuyên, toàn diện của Đảng, Nhà nước, sự phối hợp chặt chẽ, hiệu quả của các ban bộ ngành trung ương và các địa phương. Bên cạnh đó, Ban Thường vụ Quân ủy Trung ương, Quân ủy Trung ương và các cấp ủy",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=muDuo98WpQE,"Thời sự toàn cảnh trưa 24/6: Miền Bắc, miền Trung nắng nóng đỉnh điểm | VTV24"
yt_muDuo98WpQE,muDuo98WpQE,yt_muDuo98WpQE__sent000007,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000007.wav,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000007.txt,69.76,83.83,14.07,"Trung ương, Quân ủy Trung ương và các cấp ủy chỉ huy các cấp trong Đảng bộ quân đội và toàn quân đã giữ vững nguyên tắc đoàn kết, thống nhất, tập trung lãnh đạo chỉ đạo quyết liệt với những giải pháp đồng bộ, toàn diện, hiệu quả, có nhiều đổi",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=muDuo98WpQE,"Thời sự toàn cảnh trưa 24/6: Miền Bắc, miền Trung nắng nóng đỉnh điểm | VTV24"
yt_muDuo98WpQE,muDuo98WpQE,yt_muDuo98WpQE__sent000008,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000008.wav,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000008.txt,81.04,95.23,14.19,"đồng bộ, toàn diện, hiệu quả, có nhiều đổi mới về phương pháp lựa chọn đúng các nhiệm vụ trọng tâm, các khâu đột phá. Thông qua kết luận của quân ủy Trung ương về lãnh đạo thực hiện nhiệm vụ quân sự quốc phòng và xây dựng Đảng bộ quân đội triển khai nhiệm vụ 6 tháng cuối",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=muDuo98WpQE,"Thời sự toàn cảnh trưa 24/6: Miền Bắc, miền Trung nắng nóng đỉnh điểm | VTV24"
yt_muDuo98WpQE,muDuo98WpQE,yt_muDuo98WpQE__sent000009,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000009.wav,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000009.txt,93.08,107.23,14.15,"bộ quân đội triển khai nhiệm vụ 6 tháng cuối năm, Tổng Bí thư Chủ tịch nước Tô Lâm đề nghị các đồng chí Quân ủy Trung ương cấp ủy chỉ huy các cấp quán triệt sâu sắc tư tưởng chỉ đạo, bảo vệ tổ quốc từ sớm từ xa phải bắt đầu từ năng lực nhận diện",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=muDuo98WpQE,"Thời sự toàn cảnh trưa 24/6: Miền Bắc, miền Trung nắng nóng đỉnh điểm | VTV24"
yt_muDuo98WpQE,muDuo98WpQE,yt_muDuo98WpQE__sent000010,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000010.wav,/data/processed/segments/auto_20260624_085437/yt_muDuo98WpQE/yt_muDuo98WpQE__sent000010.txt,104.879,120.029,15.15,"từ xa phải bắt đầu từ năng lực nhận diện sớm, dự báo xa và hành động trước tiếp tục xây dựng đảng bộ quân đội trong sạch, vững mạnh toàn diện, giữ vững vai trò nòng cốt bảo vệ vững chắc tổ quốc trong mọi tình huống xây dựng Quân đội cách mạng, chính quy, tinh nhuệ, hiện",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=muDuo98WpQE,"Thời sự toàn cảnh trưa 24/6: Miền Bắc, miền Trung nắng nóng đỉnh điểm | VTV24"
