audio_id,video_id,segment_id,segment_file,transcript_file,start,end,duration,text,transcript_source,transcript_status,vad_status,quality_label,quality_score,quality_reasons,source_url,title
yt_ylge-G80bXo,ylge-G80bXo,yt_ylge-G80bXo__sent000001,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000001.wav,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000001.txt,10.48,24.79,14.31,gian thấy khách hàng không chuộn nên chỉ nhanh chóng hoàn hàng để nhập mẫu khác bởi để càng lâu mẫu càng lỗi thời vừa không bán được vừa không trả lại được để đáp ứng nhu cầu khách hàng tiểu thương tại chợ luôn nhập đa dạng mẫu mã đa dạng,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=ylge-G80bXo,Chợ Tuy Hòa: thay đổi để phát triển | Truyền hình Phú Yên
yt_ylge-G80bXo,ylge-G80bXo,yt_ylge-G80bXo__sent000002,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000002.wav,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000002.txt,22.159,37.389,15.23,tiểu thương tại chợ luôn nhập đa dạng mẫu mã đa dạng mức giá và chất lượng thế nhưng lượng hàng bán ra chỉ nhỏ giọt hàng đã hàng về nhưng mà bán không được là mình vào lại gọn ra ba mình đem ra kia để bữa nay mình trả lại tại vì nếu,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=ylge-G80bXo,Chợ Tuy Hòa: thay đổi để phát triển | Truyền hình Phú Yên
yt_ylge-G80bXo,ylge-G80bXo,yt_ylge-G80bXo__sent000003,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000003.wav,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000003.txt,35.16,49.75,14.59,ra kia để bữa nay mình trả lại tại vì nếu mà bả ra bán thì là không đủ số lượng mình trẻ là không trong chỗ mình nhận hàng mình không có nhận lại cho nên về bán không được là mình đóng lại mình trả liền chờ Tuy Hòa hiện có 1944,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=ylge-G80bXo,Chợ Tuy Hòa: thay đổi để phát triển | Truyền hình Phú Yên
yt_ylge-G80bXo,ylge-G80bXo,yt_ylge-G80bXo__sent000004,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000004.wav,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000004.txt,45.199,60.67,15.471,đóng lại mình trả liền chờ Tuy Hòa hiện có 1944 lô trong đó 1926 lô đang kinh doanh 315 lô đã nghỉ kinh doanh cũng như các chợ truyền thống khác chợ Tuy Hòa vấp phải sựa cành tranh khốc liệt của thương mại,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=ylge-G80bXo,Chợ Tuy Hòa: thay đổi để phát triển | Truyền hình Phú Yên
yt_ylge-G80bXo,ylge-G80bXo,yt_ylge-G80bXo__sent000005,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000005.wav,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000005.txt,58.56,71.67,13.11,phải sựa cành tranh khốc liệt của thương mại điện tử các siêu thị với nhiều chương trình khuyến mãi nhiều người bán hàng lớn chiếm vĩa hè lòng đường để họp chợ kinh doanh buông bán ảnh hưởng tới các hộ kinh doanh trong chợ từ sau dịch,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=ylge-G80bXo,Chợ Tuy Hòa: thay đổi để phát triển | Truyền hình Phú Yên
yt_ylge-G80bXo,ylge-G80bXo,yt_ylge-G80bXo__sent000006,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000006.wav,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000006.txt,69.0,84.19,15.19,các hộ kinh doanh trong chợ từ sau dịch covid-19 lương khách đến chợ giảm gần một nửa So với trước hiện tại một số kios gần mặt đường điểm cầu thang lên xuống thì còn có khách ra vào những kios phía trong gần như chỉ cầm cự với một số,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=ylge-G80bXo,Chợ Tuy Hòa: thay đổi để phát triển | Truyền hình Phú Yên
yt_ylge-G80bXo,ylge-G80bXo,yt_ylge-G80bXo__sent000007,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000007.wav,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000007.txt,81.32,97.03,15.71,kios phía trong gần như chỉ cầm cự với một số bạn hàng sĩ mong muốn của nhiều tiểu thương là chờ nhanh chóng Quy hoạch lại bố trí điệm bán phù HP hơ để thu hút khách hàng mà như tình hình bán không được là l do là online cho m nó bán quá thì khách hàng ở chợ thì không có bao,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=ylge-G80bXo,Chợ Tuy Hòa: thay đổi để phát triển | Truyền hình Phú Yên
yt_ylge-G80bXo,ylge-G80bXo,yt_ylge-G80bXo__sent000008,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000008.wav,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000008.txt,95.04,109.31,14.27,quá thì khách hàng ở chợ thì không có bao nhiêu người mua Nhu không hơn nữa là cái chợ này là do tình hình xay cất cái chợ t chỉ có một mặt à cò thử là nếu mà có lượng khách Bao nhiu thì trên kia nó bán hết dưới này bọn cô nà ngồi không là chủ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=ylge-G80bXo,Chợ Tuy Hòa: thay đổi để phát triển | Truyền hình Phú Yên
yt_ylge-G80bXo,ylge-G80bXo,yt_ylge-G80bXo__sent000009,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000009.wav,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000009.txt,107.04,120.67,13.63,nó bán hết dưới này bọn cô nà ngồi không là chủ yếu nhiêu bây giờ yêu cầu như dậy chị xin cho thêm một cầ thang ở dưới đường lươ v Chánh này nữa Là để cho bọn cô d này có cơ thể mà còn làm ăn tiếp tục x nữ bây giờ t Nình cả như lên lâu Đây là,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=ylge-G80bXo,Chợ Tuy Hòa: thay đổi để phát triển | Truyền hình Phú Yên
yt_ylge-G80bXo,ylge-G80bXo,yt_ylge-G80bXo__sent000010,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000010.wav,/data/processed/segments/auto_20260624_092956/yt_ylge-G80bXo/yt_ylge-G80bXo__sent000010.txt,117.72,125.23,7.51,x nữ bây giờ t Nình cả như lên lâu Đây là 20 năm mà con thấy d này là cũng như chá đứng là bả xẹp không,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=ylge-G80bXo,Chợ Tuy Hòa: thay đổi để phát triển | Truyền hình Phú Yên
