audio_id,video_id,segment_id,segment_file,transcript_file,start,end,duration,text,transcript_source,transcript_status,vad_status,quality_label,quality_score,quality_reasons,source_url,title
yt_s5Fj6LMBaUU,s5Fj6LMBaUU,yt_s5Fj6LMBaUU__sent000001,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000001.wav,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000001.txt,22.68,31.55,8.87,Truyền hình Quảng Trị. >> Chương trình sáng nay thứ hai ngày 22 tháng 6 năm 2026 sẽ có những nội dung chính như sau.,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=s5Fj6LMBaUU,Quảng Trị ngày mới (ngày 22/6/2026)| QTTV
yt_s5Fj6LMBaUU,s5Fj6LMBaUU,yt_s5Fj6LMBaUU__sent000002,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000002.wav,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000002.txt,31.36,42.869,11.509,sau. Sau hơn 3 tháng triệt khai triển dịch 500 ngày đêm cả cái lượng chức năng của tỉnh Quảng Trị đã tìm kiếm quy tập được 58 h2 của lệ sĩ trên bàn tỉnh và tại nước Bản Lao.,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=s5Fj6LMBaUU,Quảng Trị ngày mới (ngày 22/6/2026)| QTTV
yt_s5Fj6LMBaUU,s5Fj6LMBaUU,yt_s5Fj6LMBaUU__sent000003,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000003.wav,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000003.txt,39.4,51.75,12.35,tại nước Bản Lao. >> Các địa phương của tỉnh Quảng Trị khẩn trương lấy ý kiến của nhân dân về xác nhận thôn tổ dân phố.,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=s5Fj6LMBaUU,Quảng Trị ngày mới (ngày 22/6/2026)| QTTV
yt_s5Fj6LMBaUU,s5Fj6LMBaUU,yt_s5Fj6LMBaUU__sent000004,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000004.wav,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000004.txt,46.4,56.99,10.59,xác nhận thôn tổ dân phố. >> Sơ đổi các đồng tình nguyện và tuyên truyền hưởng về cơ sở.,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=s5Fj6LMBaUU,Quảng Trị ngày mới (ngày 22/6/2026)| QTTV
yt_s5Fj6LMBaUU,s5Fj6LMBaUU,yt_s5Fj6LMBaUU__sent000005,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000005.wav,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000005.txt,56.8,70.51,13.71,"sở. Thưa quý vị và các bạn, với quyết tâm đẩy nhanh công tác tìm kiếm quy tập và xác định trên tỉnh hạt của lệ sĩ còn thiếu thông tin, thời gian qua tỉnh Quảng Trị đã tập trung huy động các lực lượng phương tiện để triển khai đồng bộ nhiều giải pháp. Sau hơn 3 tháng thực",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=s5Fj6LMBaUU,Quảng Trị ngày mới (ngày 22/6/2026)| QTTV
yt_s5Fj6LMBaUU,s5Fj6LMBaUU,yt_s5Fj6LMBaUU__sent000006,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000006.wav,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000006.txt,68.08,76.469,8.389,"bộ nhiều giải pháp. Sau hơn 3 tháng thực hiện chiến dịch 500 ngày đêm, nhiều kết quả tích cực đã được ghi nhận.",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=s5Fj6LMBaUU,Quảng Trị ngày mới (ngày 22/6/2026)| QTTV
yt_s5Fj6LMBaUU,s5Fj6LMBaUU,yt_s5Fj6LMBaUU__sent000007,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000007.wav,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000007.txt,72.36,88.35,15.99,"kết quả tích cực đã được ghi nhận. Sau hơn 3 tháng triển khai, cả lực lượng chức năng của tỉnh Quảng Trì đã tìm kiếm quy tập 58 hài cốt liệt sĩ trên địa bàn tỉnh và tại nước bản Lào. Trong đó, ngày 23 tháng 0 năm 2026, tỉnh Quản Trì tổ",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=s5Fj6LMBaUU,Quảng Trị ngày mới (ngày 22/6/2026)| QTTV
yt_s5Fj6LMBaUU,s5Fj6LMBaUU,yt_s5Fj6LMBaUU__sent000008,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000008.wav,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000008.txt,85.239,101.749,16.51,"đó, ngày 23 tháng 0 năm 2026, tỉnh Quản Trì tổ chức trổng thể lễ viếng, truy điệu và an táng 28 hài quốc liệt sĩ quân tỉnh nguyện và chuyên gia Việt Nam hy sinh tại Lào. Đến nay cả đơn vị đã khai cuột lấy mẫu đối với 721 phần mô liệt sĩ,",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=s5Fj6LMBaUU,Quảng Trị ngày mới (ngày 22/6/2026)| QTTV
yt_s5Fj6LMBaUU,s5Fj6LMBaUU,yt_s5Fj6LMBaUU__sent000009,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000009.wav,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000009.txt,98.08,108.83,10.75,"cuột lấy mẫu đối với 721 phần mô liệt sĩ, trong đó có 598 mẫu đạt yêu cầu phục vụ giảm định ADN. Dự kiến Toàn tỉ sẽ thực",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=s5Fj6LMBaUU,Quảng Trị ngày mới (ngày 22/6/2026)| QTTV
yt_s5Fj6LMBaUU,s5Fj6LMBaUU,yt_s5Fj6LMBaUU__sent000010,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000010.wav,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000010.txt,104.959,119.789,14.83,vụ giảm định ADN. Dự kiến Toàn tỉ sẽ thực hiện lầy mẫu đối với 22.275 275 hải quốc liệt sĩ bảo đảm hoàn thành theo yêu cầu của Bộ Quốc phòng trước tháng 5 năm 202 góp phần tạo cơ sở quan trọng cho công,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=s5Fj6LMBaUU,Quảng Trị ngày mới (ngày 22/6/2026)| QTTV
yt_s5Fj6LMBaUU,s5Fj6LMBaUU,yt_s5Fj6LMBaUU__sent000011,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000011.wav,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000011.txt,117.32,125.35,8.03,202 góp phần tạo cơ sở quan trọng cho công tác xả định danh tỉnh liệt sĩ bằng phương pháp ADN trong thời gian tới,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=s5Fj6LMBaUU,Quảng Trị ngày mới (ngày 22/6/2026)| QTTV
yt_s5Fj6LMBaUU,s5Fj6LMBaUU,yt_s5Fj6LMBaUU__sent000012,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000012.wav,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000012.txt,121.76,139.35,17.59,bằng phương pháp ADN trong thời gian tới nhằm tin gòn bộ máy quản lý tại cơ sở việc là ý kiến cử tri về đề án sắp xếp đơn vị hành chính đang được các địa phương khẩn trương thực hiện để chuẩn bị tốt cho phệ tổ chức lấy ý kiến nhân dân về đề án sắp xếp thôn xã Nam Ba Đồn vừa,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=s5Fj6LMBaUU,Quảng Trị ngày mới (ngày 22/6/2026)| QTTV
yt_s5Fj6LMBaUU,s5Fj6LMBaUU,yt_s5Fj6LMBaUU__sent000013,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000013.wav,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000013.txt,136.56,144.309,7.749,dân về đề án sắp xếp thôn xã Nam Ba Đồn vừa tổ chức hội nghị quản triệt và triển khai các bước thực hiện.,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=s5Fj6LMBaUU,Quảng Trị ngày mới (ngày 22/6/2026)| QTTV
yt_s5Fj6LMBaUU,s5Fj6LMBaUU,yt_s5Fj6LMBaUU__sent000014,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000014.wav,/data/processed/segments/auto_20260624_102308/yt_s5Fj6LMBaUU/yt_s5Fj6LMBaUU__sent000014.txt,141.16,158.39,17.23,"triển khai các bước thực hiện. >> Tại hội nghị, các đại biểu đã được quản trị các chủ trương quy định của trung ương của tỉnh về sắp xếp tổ chức lại thôn, đồng thời triển kha khách ký huệch, quy trình tổ chức l ý kiến nhân dân đối với địa án sắp xếp các thôn trên địa bàn xã. Theo đị án, xã Nam Ba Đồn",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=s5Fj6LMBaUU,Quảng Trị ngày mới (ngày 22/6/2026)| QTTV
