audio_id,video_id,segment_id,segment_file,transcript_file,start,end,duration,text,transcript_source,transcript_status,vad_status,quality_label,quality_score,quality_reasons,source_url,title
yt_YG90eRr60vI,YG90eRr60vI,yt_YG90eRr60vI__sent000001,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000001.wav,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000001.txt,10.639,26.15,15.511,quan đến ma túy. Miền Bắc và miền Trung chuẩn bị bước vào một đợt [âm nhạc] nắng nóng gay gác mới bắt đầu từ hôm nay ngày 20 tháng 6 với mức nhiệt được dự báo có thể chạm [âm nhạc] ngưỡng 40° C. Hãng hàng không quốc gia Việt Nam Vietnam Airlines vừa thông [âm nhạc] báo sẽ khai thác trở lại các đường bay kết,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=YG90eRr60vI,"CHUYỂN ĐỘNG 12H: “Chảo lửa” miền Trung hơn 40 độ | TikToker Nhật Duy, Nhật Hoàng lãnh án 9 năm tù"
yt_YG90eRr60vI,YG90eRr60vI,yt_YG90eRr60vI__sent000002,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000002.wav,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000002.txt,24.319,37.389,13.07,"[âm nhạc] báo sẽ khai thác trở lại các đường bay kết nối Hà Nội, thành phố Hồ Chí Minh và Đà Nẵng với Lâm Đồng thông qua sân bay Liên Khương dự kiến từ ngày 19 tháng . Trong khi đó tại Hàn Quốc, Tổng thống Leon cho biết toàn bộ kênh liên lạc giữa",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=YG90eRr60vI,"CHUYỂN ĐỘNG 12H: “Chảo lửa” miền Trung hơn 40 độ | TikToker Nhật Duy, Nhật Hoàng lãnh án 9 năm tù"
yt_YG90eRr60vI,YG90eRr60vI,yt_YG90eRr60vI__sent000003,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000003.wav,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000003.txt,34.8,58.94,24.14,thống Leon cho biết toàn bộ kênh liên lạc giữa Hàn Quốc và Cộng hòa Dân chủ Nhân dân Triều Tiên đã bị cắt đứt và ông đang đề xuất cách tiếp cận mới cho việc phi hạt nhân hóa. Tất cả sẽ có trong bản tin chuyển động 12 gi trưa ngày 20 tháng 6 năm 2026 của bao Thanh niên.,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=YG90eRr60vI,"CHUYỂN ĐỘNG 12H: “Chảo lửa” miền Trung hơn 40 độ | TikToker Nhật Duy, Nhật Hoàng lãnh án 9 năm tù"
yt_YG90eRr60vI,YG90eRr60vI,yt_YG90eRr60vI__sent000004,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000004.wav,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000004.txt,47.4,58.94,11.54,6 năm 2026 của bao Thanh niên.,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=YG90eRr60vI,"CHUYỂN ĐỘNG 12H: “Chảo lửa” miền Trung hơn 40 độ | TikToker Nhật Duy, Nhật Hoàng lãnh án 9 năm tù"
yt_YG90eRr60vI,YG90eRr60vI,yt_YG90eRr60vI__sent000005,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000005.wav,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000005.txt,47.4,67.439,20.039,6 năm 2026 của bao Thanh niên. >> Xin kính chào quý vị khán giả. Hoàn Ân,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=YG90eRr60vI,"CHUYỂN ĐỘNG 12H: “Chảo lửa” miền Trung hơn 40 độ | TikToker Nhật Duy, Nhật Hoàng lãnh án 9 năm tù"
yt_YG90eRr60vI,YG90eRr60vI,yt_YG90eRr60vI__sent000006,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000006.wav,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000006.txt,47.4,79.39,31.99,6 năm 2026 của bao Thanh niên. >> Xin kính chào quý vị khán giả. Hoàn Ân rất vui được đồng hành cùng quý vị trong chuyển động 12 gi hôm nay. Cảm ơn quý vị vẫn chọn bản tin của chúng tôi để cập nhật tin tức mỗi ngày. Xin chúc quý vị có một buổi trưa vui vẻ. Còn bây giờ mời quý vị đến với những thông tin đáng chú,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=YG90eRr60vI,"CHUYỂN ĐỘNG 12H: “Chảo lửa” miền Trung hơn 40 độ | TikToker Nhật Duy, Nhật Hoàng lãnh án 9 năm tù"
yt_YG90eRr60vI,YG90eRr60vI,yt_YG90eRr60vI__sent000007,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000007.wav,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000007.txt,75.08,89.87,14.79,"vị có một buổi trưa vui vẻ. Còn bây giờ mời quý vị đến với những thông tin đáng chú ý ngay sau đây. Thưa quý vị, tặng chuyến du lịch miễn phí cam kết sinh lời từ 8 đến 10% thậm chí hứa hẹn sang nhượng lại với mức lời gấp đôi chỉ sau vài tháng.",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=YG90eRr60vI,"CHUYỂN ĐỘNG 12H: “Chảo lửa” miền Trung hơn 40 độ | TikToker Nhật Duy, Nhật Hoàng lãnh án 9 năm tù"
yt_YG90eRr60vI,YG90eRr60vI,yt_YG90eRr60vI__sent000008,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000008.wav,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000008.txt,87.2,101.87,14.67,lại với mức lời gấp đôi chỉ sau vài tháng. Đó là những bánh vẻ hoàn hảo được giăng ra tại các buổi hội thảo tri ân hoạnh tráng nhằm bò rút toàn bộ số tiền tích góp dưỡng già của những người lớn tuổi. Công an thành phố Hồ Chí Minh vừa triệt phá thành công một ma trận lừa đảo núp,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=YG90eRr60vI,"CHUYỂN ĐỘNG 12H: “Chảo lửa” miền Trung hơn 40 độ | TikToker Nhật Duy, Nhật Hoàng lãnh án 9 năm tù"
yt_YG90eRr60vI,YG90eRr60vI,yt_YG90eRr60vI__sent000009,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000009.wav,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000009.txt,99.72,114.469,14.749,"vừa triệt phá thành công một ma trận lừa đảo núp bóng sở hữu kỳ nghỉ. 11 doanh nghiệp bị điểm mặt chỉ tên, gần 200 bị can bị khởi tố với tổng số tiền chiếm đoạt lên tới 612 tỷ đồng. Đây là vụ việc nhận được rất nhiều sự quan tâm từ dư luận trong",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=YG90eRr60vI,"CHUYỂN ĐỘNG 12H: “Chảo lửa” miền Trung hơn 40 độ | TikToker Nhật Duy, Nhật Hoàng lãnh án 9 năm tù"
yt_YG90eRr60vI,YG90eRr60vI,yt_YG90eRr60vI__sent000010,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000010.wav,/data/processed/segments/auto_20260624_052837/yt_YG90eRr60vI/yt_YG90eRr60vI__sent000010.txt,112.32,126.87,14.55,được rất nhiều sự quan tâm từ dư luận trong thời gian gần đây. Vậy đường dây tội phạm có tổ chức này đã thao túng tâm lý khách hàng tinh vi như thế nào? Kính mời quý vị cùng theo dõi chi tiết trong video toàn cảnh về vụ việc này ngay sau đây. Hãy tưởng tượng bạn đã ngoài 50,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=YG90eRr60vI,"CHUYỂN ĐỘNG 12H: “Chảo lửa” miền Trung hơn 40 độ | TikToker Nhật Duy, Nhật Hoàng lãnh án 9 năm tù"
