audio_id,video_id,segment_id,segment_file,transcript_file,start,end,duration,text,transcript_source,transcript_status,vad_status,quality_label,quality_score,quality_reasons,source_url,title
yt_T798KF9EkmE,T798KF9EkmE,yt_T798KF9EkmE__sent000001,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000001.wav,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000001.txt,0.92,21.749,20.829,[âm nhạc] Xin chào mừng các bạn đã quay trở lại với battlecry dù chiến tranh đã đi qua gần 1/2 thế kỷ nhưng vẫn còn đó những nỗi đau rất thật những nỗi đau lòng sâu trong lòng đất mẹ những nỗi đau hằn lên,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=T798KF9EkmE,81 NGÀY ĐÊM BẢO VỆ THÀNH CỔ QUẢNG TRỊ - KHÚC TRÁNG CA BẤT TỬ (BẢN FULL) | CHIẾN TRANH VIỆT NAM #54
yt_T798KF9EkmE,T798KF9EkmE,yt_T798KF9EkmE__sent000002,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000002.wav,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000002.txt,19.04,36.33,17.29,sâu trong lòng đất mẹ những nỗi đau hằn lên da thịt và ký ức của mỗi con người hỏi lại mảnh đất Trị Thiên Khói Lửa một thời nơi được xem là chiến địa tuyến đầu của cả hai bên đã chứng kiến những trận đánh ác liệt nhất trong đoạn cuối của cuộc chiến tranh Việt Nam chi thêm 1972 những,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=T798KF9EkmE,81 NGÀY ĐÊM BẢO VỆ THÀNH CỔ QUẢNG TRỊ - KHÚC TRÁNG CA BẤT TỬ (BẢN FULL) | CHIẾN TRANH VIỆT NAM #54
yt_T798KF9EkmE,T798KF9EkmE,yt_T798KF9EkmE__sent000003,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000003.wav,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000003.txt,32.63,46.47,13.84,cuộc chiến tranh Việt Nam chi thêm 1972 những năm tháng ấy đã ghi dấu hàng ngàn lượt sinh viên lên đường nhập ngũ những thế hệ ưu tú nhất của đất nước tạm xếp bút nghiêng gác lại giấc mơ nhỏ của mình để lên đường chiến đấu thực hiện giấc mơ,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=T798KF9EkmE,81 NGÀY ĐÊM BẢO VỆ THÀNH CỔ QUẢNG TRỊ - KHÚC TRÁNG CA BẤT TỬ (BẢN FULL) | CHIẾN TRANH VIỆT NAM #54
yt_T798KF9EkmE,T798KF9EkmE,yt_T798KF9EkmE__sent000004,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000004.wav,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000004.txt,44.51,58.5,13.99,để lên đường chiến đấu thực hiện giấc mơ chung của cả dân tộc trong video ngày hôm nay Battle ca sẽ gửi cho các bạn là siri về chiến dịch chị thêm 1972 một chiến dịch và những chiến công anh đẹp nhất trong những chiến công oanh liệt những câu chuyện bi tráng nhất trong,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=T798KF9EkmE,81 NGÀY ĐÊM BẢO VỆ THÀNH CỔ QUẢNG TRỊ - KHÚC TRÁNG CA BẤT TỬ (BẢN FULL) | CHIẾN TRANH VIỆT NAM #54
yt_T798KF9EkmE,T798KF9EkmE,yt_T798KF9EkmE__sent000005,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000005.wav,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000005.txt,56.449,73.719,17.27,oanh liệt những câu chuyện bi tráng nhất trong những câu chuyện bị chán nhưng trận đánh không biển nhất trong những trận đánh công việc chỉ thêm 1972 xứng đáng là trận đánh kinh điển mà mỗi chúng ta không bao giờ được phép Quên Đi Ý an toàn Tỉnh trước trận đánh phí Việt,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=T798KF9EkmE,81 NGÀY ĐÊM BẢO VỆ THÀNH CỔ QUẢNG TRỊ - KHÚC TRÁNG CA BẤT TỬ (BẢN FULL) | CHIẾN TRANH VIỆT NAM #54
yt_T798KF9EkmE,T798KF9EkmE,yt_T798KF9EkmE__sent000006,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000006.wav,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000006.txt,68.94,83.41,14.47,Ý an toàn Tỉnh trước trận đánh phí Việt Nam Dân chủ Cộng hòa năm 1972 nhằm tạo áp lực lên bàn hội nghị hòa bình ở Paris phí Việt Nam dân chủ cộng hòa quyết định mở chiến dịch Xuân Hè 1972 nhằm chiếm,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=T798KF9EkmE,81 NGÀY ĐÊM BẢO VỆ THÀNH CỔ QUẢNG TRỊ - KHÚC TRÁNG CA BẤT TỬ (BẢN FULL) | CHIẾN TRANH VIỆT NAM #54
yt_T798KF9EkmE,T798KF9EkmE,yt_T798KF9EkmE__sent000007,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000007.wav,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000007.txt,80.58,95.29,14.71,quyết định mở chiến dịch Xuân Hè 1972 nhằm chiếm được những thắng lợi chiến lược quan trọng qua đó tạo thêm Thế Thượng Phong trên bàn đàm phán đây là cuộc tổng tấn công chiến lược bằng các chiến dịch tấn công quy mô lớn hiệp đồng binh chủng tiến công sâu vào hệ thống phòng ngự ta,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=T798KF9EkmE,81 NGÀY ĐÊM BẢO VỆ THÀNH CỔ QUẢNG TRỊ - KHÚC TRÁNG CA BẤT TỬ (BẢN FULL) | CHIẾN TRANH VIỆT NAM #54
yt_T798KF9EkmE,T798KF9EkmE,yt_T798KF9EkmE__sent000008,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000008.wav,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000008.txt,92.58,106.15,13.57,đồng binh chủng tiến công sâu vào hệ thống phòng ngự ta những hướng chiến lược quan trọng là chị Thiên Huế Bắc Tây Nguyên và đông nam bộ chiến dịch này được định thời gian cho chủng với đoạn đầu của chiến dịch bầu cử tổng thống Mỹ với hi vọng rằng chiến sự,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=T798KF9EkmE,81 NGÀY ĐÊM BẢO VỆ THÀNH CỔ QUẢNG TRỊ - KHÚC TRÁNG CA BẤT TỬ (BẢN FULL) | CHIẾN TRANH VIỆT NAM #54
yt_T798KF9EkmE,T798KF9EkmE,yt_T798KF9EkmE__sent000009,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000009.wav,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000009.txt,103.32,119.23,15.91,bầu cử tổng thống Mỹ với hi vọng rằng chiến sự leo thang sẽ gây ra áp lực mạnh mẽ tại Mỹ đòi hòa bình và chấm dứt chiến tranh quân giải phóng miền Nam Việt Nam tấn công thẳng vào các hệ thống phòng thủ chiến lược của Việt Nam Cộng hòa nhằm làm mất uy tín chiến lược Việt Nam hóa chiến tranh và cầm chân tối đa lực lượng,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=T798KF9EkmE,81 NGÀY ĐÊM BẢO VỆ THÀNH CỔ QUẢNG TRỊ - KHÚC TRÁNG CA BẤT TỬ (BẢN FULL) | CHIẾN TRANH VIỆT NAM #54
yt_T798KF9EkmE,T798KF9EkmE,yt_T798KF9EkmE__sent000010,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000010.wav,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000010.txt,117.12,130.759,13.639,Nam hóa chiến tranh và cầm chân tối đa lực lượng chủ lực của địa phương phá vỡ chương trình Bình Định nông thôn của chính phủ Việt Nam Cộng hòa qua đó nâng cao vị thế trước khi diễn ra hội nghị Paris quân giải phóng mở chiến dịch Trị Thiên từ trước chuyến thăm của Nissan tại,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=T798KF9EkmE,81 NGÀY ĐÊM BẢO VỆ THÀNH CỔ QUẢNG TRỊ - KHÚC TRÁNG CA BẤT TỬ (BẢN FULL) | CHIẾN TRANH VIỆT NAM #54
yt_T798KF9EkmE,T798KF9EkmE,yt_T798KF9EkmE__sent000011,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000011.wav,/data/processed/segments/auto_20260624_101555/yt_T798KF9EkmE/yt_T798KF9EkmE__sent000011.txt,128.949,143.119,14.17,Thiên từ trước chuyến thăm của Nissan tại Trung Quốc và mở chiến dịch Bắc Tây Nguyên trước vài ngày chuyến thăm Liên Xô của ni sơn vào tháng tư cho thấy Việt Nam dân chủ cộng hòa và Chính phủ Cách mạng lâm thời Cộng hòa miền Nam Việt Nam cũng nhằm thể hiện quyết tâm không để,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=T798KF9EkmE,81 NGÀY ĐÊM BẢO VỆ THÀNH CỔ QUẢNG TRỊ - KHÚC TRÁNG CA BẤT TỬ (BẢN FULL) | CHIẾN TRANH VIỆT NAM #54
