audio_id,video_id,segment_id,segment_file,transcript_file,start,end,duration,text,transcript_source,transcript_status,vad_status,quality_label,quality_score,quality_reasons,source_url,title
yt_7cY6B0vkNhc,7cY6B0vkNhc,yt_7cY6B0vkNhc__sent000001,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000001.wav,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000001.txt,12.44,26.47,14.03,"sự khác biệt rõ nét xuất hiện vào ban đêm. Trong khi ngoại thành nhiệt độ giảm nhanh hơn nội thành là khoảng 3° C. Và đây chính là biểu hiện điển hình của hiệu ứng đảo nhiệt độ đô thị. Các bề mặt nhựa này, nhựa đường bê tông và",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=7cY6B0vkNhc,"Miền Bắc, miền Trung nắng nóng đỉnh điểm, có nơi trên 40 độ C | VTV24"
yt_7cY6B0vkNhc,7cY6B0vkNhc,yt_7cY6B0vkNhc__sent000002,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000002.wav,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000002.txt,24.04,37.19,13.15,"thị. Các bề mặt nhựa này, nhựa đường bê tông và công trình xây dựng hấp thụ nhiệt suốt cả ngày rồi tỏa nhiệt chậm vào ban đêm. Cùng với lượng nhiệt phát sinh từ giao thông, điều hòa và các hoạt động đô thị, thế nên là nhiệt độ trong nội thành giảm",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=7cY6B0vkNhc,"Miền Bắc, miền Trung nắng nóng đỉnh điểm, có nơi trên 40 độ C | VTV24"
yt_7cY6B0vkNhc,7cY6B0vkNhc,yt_7cY6B0vkNhc__sent000003,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000003.wav,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000003.txt,34.96,42.11,7.15,"thị, thế nên là nhiệt độ trong nội thành giảm chậm hơn đáng kể, khiến cho cảm giác oi bức ngột ngạt kéo dài đến tận đêm khuya.",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=7cY6B0vkNhc,"Miền Bắc, miền Trung nắng nóng đỉnh điểm, có nơi trên 40 độ C | VTV24"
yt_7cY6B0vkNhc,7cY6B0vkNhc,yt_7cY6B0vkNhc__sent000004,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000004.wav,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000004.txt,41.92,56.47,14.55,"khuya. Sang đến hôm nay thì cái nóng ở thủ đô Hà Nội còn gay gắt hơn hôm qua. Nắng nóng đến sớm là hơn một tiếng. Ngay từ 9:00 sáng, nhiệt độ tại sân bay Nội Bài đã lên 35° C. Trong nội thành, nhiệt độ còn nhỉnh hơn. Trên khắp các tuyến phố,",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=7cY6B0vkNhc,"Miền Bắc, miền Trung nắng nóng đỉnh điểm, có nơi trên 40 độ C | VTV24"
yt_7cY6B0vkNhc,7cY6B0vkNhc,yt_7cY6B0vkNhc__sent000005,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000005.wav,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000005.txt,53.44,67.19,13.75,"độ còn nhỉnh hơn. Trên khắp các tuyến phố, mọi người ra đường đều phải che chắn kín mít. Dự báo hôm nay sẽ là ngày nóng nhất từ đầu tháng sáu. Vùng nắng nóng gay gắt và đặc biệt gay gắt là trung du, đồng bằng Bắc Bộ, từ Thanh Hóa đến thành phố",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=7cY6B0vkNhc,"Miền Bắc, miền Trung nắng nóng đỉnh điểm, có nơi trên 40 độ C | VTV24"
yt_7cY6B0vkNhc,7cY6B0vkNhc,yt_7cY6B0vkNhc__sent000006,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000006.wav,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000006.txt,65.08,80.19,15.11,"đồng bằng Bắc Bộ, từ Thanh Hóa đến thành phố Đà Nẵng. Phía đông của khu vực từ Quảng Ngãi đến Đắk Lắc, nhiệt độ cao từ 37 đến 40° C, có nơi trên 40° C. Thời gian có nhiệt độ trên 35° C kéo dài liên tục từ sáng đến tối và trong ngày nắng nóng",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=7cY6B0vkNhc,"Miền Bắc, miền Trung nắng nóng đỉnh điểm, có nơi trên 40 độ C | VTV24"
yt_7cY6B0vkNhc,7cY6B0vkNhc,yt_7cY6B0vkNhc__sent000007,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000007.wav,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000007.txt,77.84,84.67,6.83,"tục từ sáng đến tối và trong ngày nắng nóng đỉnh điểm, người dân tuyệt đối không dùng lửa trong và gần bìa rừng. Theo",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=7cY6B0vkNhc,"Miền Bắc, miền Trung nắng nóng đỉnh điểm, có nơi trên 40 độ C | VTV24"
yt_7cY6B0vkNhc,7cY6B0vkNhc,yt_7cY6B0vkNhc__sent000008,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000008.wav,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000008.txt,81.68,97.03,15.35,"không dùng lửa trong và gần bìa rừng. Theo thông tin từ Cục Lâm nghiệp và kiểm lâm, 850 điểm phân bố chủ yếu ở miền Bắc và miền Trung vẫn có nguy cơ cháy ở cấp cao nhất trong thang cảnh báo. Nếu sơ suất để xảy ra cháy, gió phơn khô nóng sẽ",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=7cY6B0vkNhc,"Miền Bắc, miền Trung nắng nóng đỉnh điểm, có nơi trên 40 độ C | VTV24"
yt_7cY6B0vkNhc,7cY6B0vkNhc,yt_7cY6B0vkNhc__sent000009,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000009.wav,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000009.txt,94.279,102.95,8.671,"sơ suất để xảy ra cháy, gió phơn khô nóng sẽ khiến ngọn lửa lan rất nhanh và khó khống chế.",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=7cY6B0vkNhc,"Miền Bắc, miền Trung nắng nóng đỉnh điểm, có nơi trên 40 độ C | VTV24"
yt_7cY6B0vkNhc,7cY6B0vkNhc,yt_7cY6B0vkNhc__sent000010,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000010.wav,/data/processed/segments/auto_20260624_092715/yt_7cY6B0vkNhc/yt_7cY6B0vkNhc__sent000010.txt,98.72,115.83,17.11,"khó khống chế. Và hàng loạt vụ trái rừng liên tiếp xảy ra những ngày qua tại Quảng Trị, Nghệ An, Huế và nhiều địa phương Bắc Trung Bộ. Trong bối cảnh nắng nóng kéo dài, chất diễn biến thời tiết cực đoan và nguy cơ cháy luôn ở mức cao thì các địa phương đang tăng cường nhiều giải pháp",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=7cY6B0vkNhc,"Miền Bắc, miền Trung nắng nóng đỉnh điểm, có nơi trên 40 độ C | VTV24"
