audio_id,video_id,segment_id,segment_file,transcript_file,start,end,duration,text,transcript_source,transcript_status,vad_status,quality_label,quality_score,quality_reasons,source_url,title
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000001,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000001.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000001.txt,11.16,24.67,13.51,"viên thường chú truyền Việt Nam tại Trung Quốc sẽ thông tin chi tiết. >> Theo thông báo của Bộ Thương mại Trung Quốc, căn cứ theo luật kiểm soát xuất khẩu và các quy định về kiểm soát xuất khẩu hàng hóa lưỡng dụng, nước này đã bổ",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000002,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000002.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000002.txt,22.48,36.63,14.15,"soát xuất khẩu hàng hóa lưỡng dụng, nước này đã bổ sung 10 công ty Mỹ vào danh sách kiểm soát xuất khẩu, trong đó có công ty công nghệ AVOX. Nhà sản xuất máy bay không người lái Tiandrons, công ty đất hiếm USA Rare Earth và MP Materials. Từ ngày",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000003,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000003.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000003.txt,32.92,48.83,15.91,"hiếm USA Rare Earth và MP Materials. Từ ngày 22 tháng 6, các doanh nghiệp Trung Quốc hoặc bên thứ ba phải dừng ngay tất cả các hoạt động xuất khẩu các mặt hàng lưỡng dụng cho các công ty trên. Cùng ngày, Bộ Tài chính Trung Quốc cũng ban hành lệnh cấm các cơ quan chính phủ, Trung ương và địa phương mua sắm sản",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000004,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000004.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000004.txt,46.879,61.869,14.99,"phủ, Trung ương và địa phương mua sắm sản phẩm do 46 công ty Mỹ sản xuất, không bao gồm các công ty có vốn đầu tư của Mỹ đang hoạt động tại Trung Quốc. Danh sách này có tên các nhà thầu quốc phòng và công nghệ lớn của Washington như là Lock Hit Martin hay là Rion Miss and Defense.",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000005,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000005.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000005.txt,58.24,72.55,14.31,"Lock Hit Martin hay là Rion Miss and Defense. Cơ quán chức năng Trung Quốc cho biết các biện pháp trên nhằm bảo vệ an ninh và lợi ích quốc gia, đồng thời là đòn đáp trả đối với việc chính phủ Mỹ mới đây đã đưa thêm các công ty Trung Quốc và danh sách doanh nghiệp quân sự. Hơn 1",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000006,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000006.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000006.txt,70.0,84.91,14.91,"Trung Quốc và danh sách doanh nghiệp quân sự. Hơn 1 tháng sau hội nghị thượng đỉnh tại Bắc Kinh, quan hệ Mỹ Trung liên tục chứng kiến sóng gió từ việc Mỹ đề xuất áp thuế mới đối với 60 nền kinh tế trong đó có Trung Quốc hay tăng cường giám sát các doanh nghiệp quân sự Trung Quốc. Và giờ đây là động thái đáp trả tương ứng của",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000007,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000007.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000007.txt,82.919,98.149,15.23,"Và giờ đây là động thái đáp trả tương ứng của Bắc Kinh. Những bước đi này có thể làm gia tăng căng thẳng và lung lay nền tảng ổn định chiến lược song phương. Huyền Trang, Phòng viên thư chú đại truyền hình Việt Nam đưa tin từ Bắc Kinh, Trung Quốc.",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000008,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000008.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000008.txt,94.08,109.87,15.79,Trung Quốc. >> Thủ tướng Anh Kia Stimer ngày hôm nay đã tuyên bố là sẽ từ trước sau chưa đầy hai năm tại nhiệm. Quyết định của ông được đưa ra khi mà phải đối mặt với sức ép ngày càng lớn từ nội bộ công đảng cầm quyền. Phát biểu tại số 10 phố Đa Ninh,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000009,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000009.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000009.txt,107.559,121.23,13.671,đảng cầm quyền. Phát biểu tại số 10 phố Đa Ninh thì ông Ser đã thông báo quyết định này với nhà vua và khẳng định mọi quyết định của ông đều nhằm đặt lợi ích đất nước lên hàng đầu. Động thái này diễn ra trong bối cảnh mà uy tín của ông Stemer suy giảm và ngày càng nhiều nghị sĩ công,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000010,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000010.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000010.txt,119.279,133.47,14.191,Stemer suy giảm và ngày càng nhiều nghị sĩ công đảng kêu gọi thay đổi lãnh đạo. Chiến thắng áp đảo của chính trị gia Andy Berman trong cuộc bầu cử bổ sung vào tuần trước được xem là yếu tố làm gia tăng sức ép đối với ông. Ông Ster sẽ tiếp tục giữ cương vị Thủ tướng lâm thời,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000011,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000011.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000011.txt,131.64,144.879,13.239,Ster sẽ tiếp tục giữ cương vị Thủ tướng lâm thời cho đến khi công đảng bầu chọn lãnh đạo mới trước kỳ họp Quốc hội vào tháng 9 tới đây. Australia vừa ký kết thỏa thuận quốc,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000012,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000012.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000012.txt,136.759,156.91,20.151,"tháng 9 tới đây. Australia vừa ký kết thỏa thuận quốc phòng lớn nhất trong lịch sử của nước này với giá trị khoảng 1,75 tỷ đô la Mỹ để cung cấp hệ thống radar tiên tiến cho Canada. Theo thỏa thuận thì Canada sẽ mua hệ thống radar vượt đường chân trời của Australia có khả năng phát hiện và",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000013,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000013.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000013.txt,154.759,168.509,13.75,"chân trời của Australia có khả năng phát hiện và theo dõi các mối đe dọa trên không và trên biển ở khoảng cách rất xa. Việc Canada cho biết hệ thống này sẽ tăng cường đáng kể năng lực giám sát khu vực Bắc Cực, nâng cao khả năng cảnh báo sớm và phòng thủ. Bộ Quốc phòng Australia",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000014,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000014.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000014.txt,166.399,181.35,14.951,sớm và phòng thủ. Bộ Quốc phòng Australia khẳng định đây không chỉ là thương vụ xuất khẩu quốc phòng lớn nhất từ trước tới nay mà còn là dấu mốc quan trọng trong quan hệ chiến lược giữa hai nước. Cảnh sát Australia vừa công bố vụ thu giữ koin lớn nhất từ trước đến nay với,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000015,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000015.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000015.txt,178.52,193.07,14.55,"thu giữ koin lớn nhất từ trước đến nay với số ma túy bị tịch thu lên tới gần 3 tấn. Đây là kết quả của một cuộc điều tra quy mô lớn kéo dài qua nhiều bang và có yếu tố quốc tế. Nếu số ma túy này được tuôn ra thị trường, giá trị đường phố có thể",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000016,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000016.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000016.txt,190.88,205.509,14.629,"tuôn ra thị trường, giá trị đường phố có thể lên tới hơn 570 triệu đô la Mỹ. Do đó, chiến dịch này không chỉ ngăn chặn hàng trăm triệu đô la rơi vào tay các tổ chức tội phạm mà còn giúp bảo vệ hàng triệu người dân khỏi những tác hại do ma túy và các hoạt động tội phạm liên quan gây",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000017,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000017.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000017.txt,203.64,217.71,14.07,"túy và các hoạt động tội phạm liên quan gây ra. >> Thưa quý vị, sáng ngày 20 tháng 6, điện thoại di động của hàng nghìn người ở ít nhất bảy thành phố tại Brazil nhận được",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000018,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000018.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000018.txt,215.239,228.35,13.111,ở ít nhất bảy thành phố tại Brazil nhận được chuông báo động và tin nhắn cảnh báo về cuộc tấn công của người ngoài hành tinh. Tin nhắn được gửi từ hệ thống phòng vệ dân sự Brazil. Trong mục cảnh báo cực độ thường dành cho các thảm họa thiên nhiên,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000019,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000019.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000019.txt,226.48,240.47,13.99,độ thường dành cho các thảm họa thiên nhiên sắp xảy ra. Một số thông báo chứa nội dung vô nghĩa hoặc từ thu ghét loài người. Người dân Brazil ngỡ ngàng nhưng hóa ra đó là những tin nhắn giả mạo do hệ thống báo động quốc gia bị xâm nhập.,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000020,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000020.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000020.txt,237.759,254.12,16.361,mạo do hệ thống báo động quốc gia bị xâm nhập. Hiện cảnh sát liên bang tiến hành điều tra thủ phạm và quy mô của cuộc tấn công mạng này. Quý vị đang được xem đoạn video ghi lại,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000021,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000021.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000021.txt,244.2,266.11,21.91,tấn công mạng này. Quý vị đang được xem đoạn video ghi lại cảnh robot đi vào nhà thờ Hồi giáo và cầu nguyện. Sự độc đáo này khiến video này đã nhanh chóng thu hút hàng nghìn lượt xem. Robot hình người này mang tên Busunada. Nó được thiết kế như đại sứ kể,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000022,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000022.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000022.txt,263.16,276.79,13.63,"tên Busunada. Nó được thiết kế như đại sứ kể chuyện về văn hóa địa phương. Nói về việc robot cầu nguyện trong nhà thờ, nhà phát triển khẳng định đây chỉ là công cụ công nghệ, không mang yếu tố tôn giáo mà nhằm phục vụ giáo dục, hỗ trợ người cao",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000023,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000023.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000023.txt,274.64,292.95,18.31,"mà nhằm phục vụ giáo dục, hỗ trợ người cao tuổi và quảng bá văn hóa. Robot Bunada thậm chí còn tương tác bằng câu nói vui, camera thích tôi cho thấy cách công nghệ ngày càng được đưa vào đời sống một cách gần gũi và giấu tính trải nghiệm hơn.",vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
yt_nttlEIkrVdg,nttlEIkrVdg,yt_nttlEIkrVdg__sent000024,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000024.wav,/data/processed/segments/batch_014/yt_nttlEIkrVdg/yt_nttlEIkrVdg__sent000024.txt,286.4,292.95,6.55,cách gần gũi và giấu tính trải nghiệm hơn.,vtt,ready,aligned,speech_clean,1.0,,https://www.youtube.com/watch?v=nttlEIkrVdg,Trung Quốc áp đặt lệnh cấm với hàng chục doanh nghiệp Mỹ | Cụm tin Quốc tế | VTV24
